Name,Age,GPA,Credits Completed,Year,Pathway
"Robert,Alakas",17,1.87,1,Junior,Music
"David,Dirkas",19,4.17,54,Sophmore,Early childhood Education
"Carman ,Anderson",18,1.12,50,Freshman,Pedophile
"Thomas,Tarken",18,2.9,22,Junior,Math
"Ben ,Dirkas",18,0.33,47,Senior,Athletics
"David,Tarken",16,2.24,31,Junior,Math
"Hugh ,Alakas",15,2.43,26,Senior,Early childhood Education
"Ben ,Emma",19,3.5,37,Senior,Computer Science
"Thomas,Janus",17,4.22,26,Freshman,Marketing
"Thomas,Anderson",15,1.13,51,Junior,Athletics
"Joe,Smith",17,0.09,42,Senior,Early College
"Mohammed,Dirkas",18,1.34,1,Senior,Early College
"Thomas,Emma",14,2.53,15,Freshman,criminal justice
"Richard,Dover",16,2.38,13,Freshman,Early College
"Jerome ,Alakas",16,3.33,14,Freshman,Marketing
"Ben ,Emma",14,4.33,40,Freshman,Engineering
"Richard,Tarken",16,0.92,55,Senior,Athletics
"Ben ,Dover",18,2.69,15,Senior,Computer Science
"Hugh ,Emma",18,3.2,18,Senior,Computer Science
"John ,Emma",15,0.13,51,Junior,Early College
"Mary ,Dover",18,2.92,17,Senior,Early College
"Thomas,Janus",15,0.06,14,Sophmore,Computer Science
"Christopher,Smith",17,2.43,9,Senior,Early College
"William,Smith",18,2.96,34,Freshman,Buisness
"John ,Janus",19,4.23,30,Senior,Pedophile
"David,Janus",15,2.03,18,Junior,Music
"Robert,Seeman",15,1.28,35,Junior,Math
"Jerome ,Janus",14,1.61,6,Junior,Bio med
"Hugh ,Tarken",15,0.6,41,Sophmore,Bio med
"Mary ,Janus",19,0.55,31,Freshman,Pervert
"David,Dover",17,0.54,33,Senior,Buisness
"Joe,Dirkas",18,3.16,44,Junior,Engineering
"Richard,Anderson",18,3.25,6,Senior,Early childhood Education
"William,Kurtis",17,3.95,30,Senior,Pedophile
"Richard,Anderson",18,2.32,53,Junior,Marketing
"Ben ,Dover",18,3.11,30,Senior,Music
"Thomas,Kurtis",14,2.12,29,Sophmore,Buisness
"Hugh ,Alakas",16,4.02,24,Junior,Music
"David,Alakas",14,0.13,46,Junior,Bio med
"Mac,Anderson",17,4.07,53,Sophmore,Athletics
"William,Alakas",17,2.93,3,Freshman,Bio med
"Jessica ,Emma",15,3.39,60,Freshman,culinary
"Robert,Dirkas",14,0.92,1,Sophmore,Athletics
"Carman ,Tarken",17,2.56,54,Sophmore,Music
"David,Dirkas",18,3.32,26,Senior,Music
"William,Smith",17,0.55,28,Sophmore,Math
"David,Dirkas",19,4.36,58,Junior,Buisness
"David,Seeman",17,0.88,34,Junior,Bio med
"Thomas,Janus",15,2.2,44,Freshman,Buisness
"Carman ,Dover",16,3.25,27,Sophmore,Music
"James ,Kurtis",15,1.59,60,Freshman,Pervert
"Mary ,Dover",18,1.61,52,Freshman,Computer Science
"Jerome ,Dover",14,0.6,52,Sophmore,Math
"Mary ,Tarken",19,4.11,12,Senior,Pedophile
"Thomas,Alakas",17,2.94,38,Senior,criminal justice
"James ,Emma",15,2.7,59,Junior,Pedophile
"Richard,Tarken",14,3.61,52,Sophmore,Pedophile
"James ,Seeman",15,3.62,15,Sophmore,Athletics
"Richard,Kurtis",18,3.09,56,Freshman,Marketing
"Jerome ,Alakas",17,4.02,3,Senior,Math
"Ben ,Dover",15,2.54,7,Senior,Early College
"Ben ,Tarken",17,3.91,0,Junior,Buisness
"John ,Dirkas",17,3.13,0,Junior,Music
"Mohammed,Dover",14,0.06,34,Senior,culinary
"Mary ,Janus",16,2.42,45,Sophmore,Pedophile
"James ,Kurtis",17,2.14,34,Freshman,Buisness
"Thomas,Smith",18,1.72,41,Sophmore,Pedophile
"Richard,Seeman",14,1.64,22,Sophmore,Math
"William,Kurtis",14,4.42,53,Sophmore,culinary
"Ben ,Alakas",14,1.9,39,Senior,Computer Science
"Jerome ,Smith",17,0.26,7,Sophmore,Early College
"David,Kurtis",16,3.66,34,Junior,Math
"Carman ,Dirkas",15,3.83,23,Sophmore,Marketing
"Jessica ,Alakas",15,1.38,27,Senior,Early College
"William,Emma",15,3.89,17,Sophmore,Pervert
"William,Kurtis",18,0.68,53,Senior,Pedophile
"Ben ,Emma",16,3.03,7,Junior,culinary
"Joe,Alakas",14,3.41,50,Junior,Music
"Thomas,Tarken",15,4.37,18,Sophmore,culinary
"Jerome ,Emma",17,2.56,32,Senior,Athletics
"Ben ,Anderson",19,2.68,55,Senior,culinary
"Mac,Anderson",15,3.21,31,Sophmore,Engineering
"Christopher,Tarken",14,1.36,33,Freshman,Pedophile
"Ben ,Smith",15,3.75,15,Senior,Engineering
"James ,Alakas",19,2.13,7,Senior,Buisness
"John ,Alakas",16,3.2,33,Junior,Marketing
"Thomas,Smith",15,0.05,47,Senior,Marketing
"William,Anderson",14,2.65,35,Freshman,Pervert
"Hugh ,Seeman",19,0.57,55,Junior,Marketing
"Mohammed,Smith",18,4.34,14,Sophmore,Pedophile
"Mary ,Emma",18,0.63,25,Junior,Early College
"Jerome ,Seeman",16,1.11,35,Sophmore,criminal justice
"Robert,Smith",19,0.88,49,Junior,culinary
"Thomas,Seeman",15,3.65,8,Junior,Early childhood Education
"John ,Smith",17,2.75,14,Senior,criminal justice
"Mohammed,Dover",14,0.4,0,Sophmore,Computer Science
"Mary ,Dirkas",17,1.29,31,Junior,Early College
"Mac,Anderson",19,3.11,0,Freshman,Marketing
"John ,Janus",15,0.42,7,Sophmore,Early childhood Education
"William,Anderson",16,2.86,51,Freshman,Athletics
"David,Alakas",14,4.42,52,Senior,Marketing
"Jessica ,Kurtis",19,3.34,39,Sophmore,Marketing
"John ,Smith",15,3.26,24,Senior,Marketing
"William,Seeman",19,0.69,57,Freshman,Athletics
"Jessica ,Dirkas",14,0.83,38,Junior,Bio med
"William,Kurtis",17,3.05,32,Junior,Math
"James ,Dover",17,3.86,31,Junior,Computer Science
"Jerome ,Kurtis",15,4.02,59,Sophmore,Marketing
"Hugh ,Seeman",18,2.68,20,Freshman,Bio med
"Richard,Tarken",16,3.12,46,Junior,Early College
"Mary ,Alakas",19,2.79,7,Senior,Marketing
"William,Smith",16,2.69,55,Freshman,culinary
"Hugh ,Seeman",15,3.37,57,Freshman,Buisness
"Ben ,Seeman",14,1.51,26,Freshman,culinary
"John ,Anderson",19,0.62,29,Sophmore,Pedophile
"Jessica ,Tarken",15,2.23,26,Senior,Music
"Ben ,Seeman",19,4.3,0,Freshman,Engineering
"Richard,Emma",14,0.03,54,Junior,culinary
"Ben ,Alakas",18,2.91,42,Freshman,culinary
"David,Tarken",17,0.18,19,Sophmore,Buisness
"William,Emma",19,3.27,20,Freshman,criminal justice
"Joe,Smith",19,2.62,1,Senior,Pervert
"Joe,Dover",16,4.04,47,Senior,Engineering
"Mohammed,Dover",14,1.83,4,Freshman,Pedophile
"James ,Anderson",15,1.02,54,Senior,criminal justice
"Thomas,Janus",18,1.72,57,Freshman,criminal justice
"John ,Dirkas",19,3.55,10,Freshman,Early childhood Education
"Ben ,Seeman",18,0.83,12,Senior,Early College
"Hugh ,Dirkas",15,4.3,54,Junior,criminal justice
"Jessica ,Kurtis",17,4.15,40,Junior,Bio med
"Mohammed,Seeman",19,1.5,55,Senior,Math
"Joe,Emma",16,0.26,60,Freshman,culinary
"Ben ,Smith",17,4.34,51,Junior,Pervert
"Jessica ,Anderson",17,2.19,27,Junior,Pervert
"John ,Seeman",18,3.81,39,Freshman,criminal justice
"Jerome ,Dover",19,1.38,20,Junior,Music
"Jerome ,Dirkas",17,0.57,48,Junior,culinary
"Christopher,Kurtis",19,3.25,19,Sophmore,Pedophile
"David,Dover",17,2.63,19,Sophmore,Computer Science
"William,Seeman",16,2.02,21,Junior,culinary
"Thomas,Dover",19,3.3,4,Senior,criminal justice
"Ben ,Kurtis",16,2.47,47,Sophmore,Pedophile
"James ,Seeman",15,0.24,15,Senior,Math
"Joe,Dirkas",15,4.05,53,Freshman,culinary
"Jerome ,Alakas",19,1.64,4,Junior,Computer Science
"Robert,Dirkas",15,2.48,60,Junior,Pervert
"Mac,Kurtis",17,3.12,21,Senior,Pervert
"Hugh ,Kurtis",17,2.21,53,Freshman,culinary
"Mohammed,Smith",15,3.11,53,Junior,Early College
"Ben ,Dover",15,0.09,43,Senior,Music
"Joe,Kurtis",18,2.67,57,Junior,Early College
"Robert,Anderson",14,3.38,6,Freshman,Music
"Mohammed,Smith",14,2.78,16,Senior,Computer Science
"Thomas,Dirkas",19,1.09,39,Senior,Buisness
"Ben ,Smith",14,4.48,6,Junior,Buisness
"Ben ,Kurtis",15,1.03,57,Freshman,Computer Science
"Hugh ,Dirkas",15,2.22,5,Junior,criminal justice
"David,Janus",18,2.05,17,Sophmore,Buisness
"Mary ,Smith",15,0.14,48,Junior,Pervert
"Jerome ,Kurtis",14,3.4,47,Senior,Early College
"Mac,Janus",14,1.05,10,Sophmore,Pervert
"Mohammed,Dover",18,3.37,6,Senior,Early childhood Education
"Jessica ,Dirkas",17,0.35,33,Sophmore,Bio med
"Robert,Kurtis",19,2.99,16,Junior,culinary
"Thomas,Smith",17,3.69,52,Sophmore,criminal justice
"Richard,Dirkas",18,3.19,33,Sophmore,Math
"Joe,Dover",19,3.11,36,Senior,Music
"Hugh ,Alakas",16,1.89,0,Freshman,Marketing
"Jessica ,Janus",16,2.97,48,Sophmore,culinary
"William,Alakas",19,0.06,30,Sophmore,Early College
"William,Kurtis",18,0.7,8,Junior,Engineering
"Mac,Dover",14,2.76,39,Junior,Buisness
"Mary ,Kurtis",17,4.03,30,Senior,Pedophile
"Jerome ,Dirkas",15,2.26,1,Senior,Pedophile
"William,Tarken",17,3.19,29,Freshman,Pedophile
"Mac,Emma",14,0.44,51,Junior,Athletics
"Jerome ,Kurtis",16,4.22,17,Freshman,Early childhood Education
"Mary ,Alakas",17,3.21,24,Junior,Music
"Ben ,Emma",17,2.25,18,Senior,Buisness
"Jessica ,Emma",17,2.73,51,Freshman,Math
"Christopher,Anderson",18,0.46,28,Freshman,Engineering
"David,Emma",17,0.39,46,Senior,Early childhood Education
"Carman ,Smith",15,1.42,31,Freshman,Early College
"Joe,Smith",18,2.86,44,Senior,Math
"Mary ,Dover",17,3.99,55,Senior,Pedophile
"Thomas,Anderson",17,0.91,22,Senior,Computer Science
"John ,Seeman",15,1.36,44,Senior,Pedophile
"Christopher,Smith",17,1.88,42,Senior,Computer Science
"Mary ,Kurtis",18,0.14,36,Senior,Pervert
"James ,Kurtis",16,1.2,26,Junior,Bio med
"Mohammed,Anderson",16,0.47,20,Senior,Early childhood Education
"Mohammed,Dirkas",17,2.03,22,Senior,criminal justice
"Joe,Seeman",18,0.95,38,Junior,Buisness
"John ,Dirkas",18,4.42,5,Senior,Computer Science
"Jerome ,Alakas",15,3.46,36,Sophmore,Math
"Mohammed,Seeman",14,1.2,39,Freshman,Early childhood Education
"James ,Emma",16,1.01,47,Senior,Pedophile
"Mac,Dirkas",17,4.14,17,Sophmore,Pedophile
"Hugh ,Janus",17,1.83,24,Freshman,Music
"Hugh ,Kurtis",16,1.34,55,Senior,Pervert
"Ben ,Kurtis",19,3.87,36,Senior,Athletics
"Mary ,Dirkas",14,2.94,46,Senior,culinary
"Jerome ,Kurtis",16,4.41,27,Sophmore,Athletics
"Robert,Tarken",18,3.54,21,Senior,Early childhood Education
"Thomas,Alakas",19,2.37,37,Freshman,Athletics
"Christopher,Janus",16,0.17,5,Sophmore,Music
"Christopher,Dover",17,3.26,52,Sophmore,criminal justice
"James ,Dirkas",16,0.08,36,Senior,Computer Science
"Richard,Anderson",14,2.17,31,Freshman,culinary
"Jessica ,Alakas",14,0.56,47,Freshman,culinary
"Thomas,Tarken",19,2.23,26,Senior,Early childhood Education
"Richard,Smith",18,2.72,39,Junior,Math
"Richard,Alakas",18,2.14,51,Junior,Buisness
"Hugh ,Janus",15,1.67,37,Senior,Athletics
"Mohammed,Tarken",14,3.62,50,Freshman,criminal justice
"Ben ,Seeman",14,2.1,19,Sophmore,Early College
"William,Smith",14,2.25,28,Freshman,Bio med
"Carman ,Dirkas",14,0.37,57,Freshman,criminal justice
"Jerome ,Smith",15,2.03,12,Sophmore,Computer Science
"Carman ,Emma",19,3.13,35,Sophmore,Pervert
"James ,Kurtis",14,3.76,23,Freshman,Engineering
"Carman ,Janus",14,2.82,17,Junior,Early College
"Mac,Dirkas",18,2.56,48,Junior,Early childhood Education
"Robert,Kurtis",19,1.25,43,Freshman,Early childhood Education
"Carman ,Dover",17,1.8,19,Senior,criminal justice
"Thomas,Anderson",18,1.98,0,Junior,Pervert
"Thomas,Seeman",17,1.36,35,Freshman,Buisness
"Richard,Smith",18,0.85,9,Sophmore,Math
"Jerome ,Anderson",16,4.23,44,Sophmore,Pervert
"Ben ,Anderson",15,3.34,58,Junior,criminal justice
"Mohammed,Alakas",14,3.43,33,Sophmore,Buisness
"Joe,Kurtis",17,2.65,29,Freshman,Early College
"David,Dirkas",18,1.83,50,Junior,Marketing
"Thomas,Kurtis",16,0.72,48,Freshman,culinary
"Christopher,Emma",18,0.52,15,Senior,criminal justice
"Richard,Janus",17,1.98,0,Senior,Engineering
"Robert,Dirkas",15,1.48,10,Freshman,Pedophile
"David,Smith",17,2.74,29,Freshman,Early College
"Carman ,Emma",16,1.73,12,Freshman,culinary
"Joe,Dirkas",17,2.0,15,Sophmore,culinary
"William,Emma",18,0.13,56,Freshman,Engineering
"Jessica ,Kurtis",17,2.49,40,Senior,Engineering
"William,Smith",18,0.15,17,Freshman,Pedophile
"Carman ,Anderson",15,0.64,54,Senior,culinary
"Hugh ,Tarken",15,0.31,11,Sophmore,Early childhood Education
"Jessica ,Anderson",16,0.09,33,Sophmore,criminal justice
"Joe,Anderson",15,4.33,11,Sophmore,Bio med
"John ,Dirkas",14,3.06,15,Senior,Pervert
"Jerome ,Dover",16,1.97,1,Junior,Bio med
"Mary ,Alakas",16,4.02,34,Junior,Pervert
"Carman ,Dover",18,2.43,48,Senior,Music
"James ,Anderson",15,3.46,25,Junior,Pedophile
"Carman ,Alakas",19,1.04,29,Freshman,Music
"Mohammed,Kurtis",19,0.53,50,Freshman,Bio med
"Mary ,Alakas",18,1.24,33,Freshman,Buisness
"Robert,Emma",16,2.38,8,Sophmore,Computer Science
"Robert,Janus",18,3.07,10,Senior,Marketing
"Carman ,Dover",15,0.75,37,Junior,Marketing
"Richard,Tarken",15,1.14,60,Junior,Early College
"Carman ,Janus",14,2.6,1,Junior,Computer Science
"Jerome ,Alakas",16,3.48,31,Junior,Pervert
"Ben ,Anderson",14,3.13,33,Freshman,Early childhood Education
"Robert,Smith",14,3.89,26,Sophmore,Athletics
"Jerome ,Emma",14,4.25,45,Junior,Pervert
"Christopher,Alakas",16,3.41,13,Junior,Early childhood Education
"Jessica ,Anderson",18,2.89,49,Junior,culinary
"Mohammed,Anderson",15,4.49,60,Freshman,Bio med
"Mohammed,Janus",19,3.3,50,Sophmore,Marketing
"Mohammed,Anderson",17,2.17,20,Freshman,Pervert
"Carman ,Kurtis",19,1.03,32,Freshman,Music
"Richard,Smith",18,3.9,13,Freshman,Pervert
"Mac,Seeman",14,2.35,9,Senior,Marketing
"William,Dirkas",18,1.91,40,Senior,Math
"Mac,Alakas",14,0.58,32,Sophmore,Pedophile
"William,Smith",18,0.76,49,Freshman,culinary
"David,Tarken",16,0.09,33,Sophmore,Marketing
"Jerome ,Dover",18,0.49,51,Junior,Engineering
"Joe,Dover",16,4.46,0,Senior,criminal justice
"Mary ,Dover",15,3.22,39,Senior,Marketing
"Hugh ,Janus",14,0.73,19,Junior,criminal justice
"Ben ,Alakas",19,2.83,10,Freshman,Pervert
"Mohammed,Seeman",14,0.55,51,Senior,Computer Science
"Ben ,Emma",14,4.29,29,Senior,Buisness
"Mohammed,Tarken",16,0.57,16,Junior,Pervert
"Carman ,Tarken",15,4.17,4,Freshman,Pervert
"Joe,Dover",14,2.06,35,Junior,Pedophile
"William,Emma",17,1.6,16,Sophmore,Early College
"Joe,Dover",17,2.34,41,Senior,Computer Science
"Mohammed,Anderson",14,3.62,60,Senior,Athletics
"Mohammed,Emma",18,0.97,0,Freshman,Math
"Mohammed,Smith",16,2.84,54,Senior,Math
"Mac,Dirkas",19,3.29,57,Sophmore,Marketing
"Mary ,Seeman",18,4.1,41,Senior,Engineering
"Robert,Seeman",16,1.42,21,Freshman,Math
"Jessica ,Alakas",18,0.5,35,Freshman,Early College
"Richard,Smith",14,1.5,40,Senior,Early childhood Education
"Robert,Seeman",15,0.96,47,Freshman,Marketing
"Jerome ,Dirkas",18,3.05,0,Junior,Math
"Jessica ,Janus",14,2.13,31,Sophmore,Marketing
"William,Dirkas",17,2.09,45,Sophmore,Computer Science
"Christopher,Emma",16,0.27,15,Junior,Buisness
"Richard,Smith",16,1.2,25,Freshman,culinary
"Mac,Dirkas",17,1.34,25,Sophmore,Computer Science
"Jessica ,Janus",14,0.31,34,Sophmore,Early College
"Christopher,Smith",19,1.12,33,Senior,Early College
"David,Seeman",16,2.71,18,Freshman,Buisness
"Jerome ,Dover",17,4.05,49,Junior,Early College
"John ,Alakas",19,2.31,3,Sophmore,Computer Science
"Jessica ,Seeman",14,3.7,58,Senior,Pedophile
"James ,Alakas",18,0.94,17,Freshman,Pedophile
"William,Tarken",17,3.85,36,Senior,Math
"Ben ,Emma",14,0.68,10,Freshman,Bio med
"John ,Alakas",14,0.08,24,Sophmore,Bio med
"Ben ,Alakas",17,1.01,7,Senior,Math
"Mac,Anderson",17,1.05,16,Sophmore,Athletics
"Mary ,Seeman",16,1.13,5,Sophmore,Pervert
"Robert,Seeman",17,2.41,31,Sophmore,Math
"Hugh ,Dirkas",14,4.44,54,Senior,Math
"Carman ,Alakas",18,3.01,31,Freshman,Pervert
"David,Kurtis",14,0.26,38,Sophmore,Pervert
"Jerome ,Dover",19,4.43,0,Freshman,Computer Science
"Carman ,Emma",19,2.19,25,Freshman,Engineering
"Jessica ,Seeman",16,3.78,37,Freshman,Pedophile
"Hugh ,Janus",17,0.19,57,Freshman,Computer Science
"Mary ,Dover",18,1.04,44,Freshman,Math
"Jessica ,Dover",16,0.09,27,Freshman,Early College
"Joe,Seeman",19,1.29,12,Sophmore,Athletics
"David,Dirkas",18,2.01,12,Freshman,Athletics
"David,Anderson",17,4.21,38,Freshman,Marketing
"Carman ,Smith",18,2.47,11,Senior,Music
"James ,Tarken",17,3.54,54,Freshman,criminal justice
"Joe,Tarken",15,4.05,46,Junior,Early childhood Education
"Mac,Alakas",19,1.28,37,Senior,Early College
"Carman ,Anderson",19,3.67,7,Sophmore,culinary
"Ben ,Janus",19,1.99,40,Junior,Bio med
"James ,Dover",19,3.11,27,Senior,criminal justice
"William,Dover",17,2.69,21,Freshman,Math
"Robert,Emma",16,0.53,34,Senior,Math
"Jerome ,Smith",18,1.09,21,Sophmore,Pervert
"Ben ,Smith",14,0.77,27,Junior,Early College
"Mohammed,Kurtis",14,2.22,4,Sophmore,Engineering
"Richard,Seeman",18,0.51,44,Freshman,Marketing
"James ,Smith",16,4.04,32,Senior,Early College
"Mary ,Alakas",16,0.08,51,Freshman,Buisness
"Mary ,Smith",17,3.43,24,Junior,Pedophile
"Mac,Emma",19,3.43,34,Senior,Bio med
"James ,Anderson",18,3.85,22,Freshman,Math
"Mary ,Smith",16,2.22,41,Freshman,Early childhood Education
"John ,Dirkas",14,3.07,33,Senior,Early College
"Robert,Alakas",15,1.48,15,Sophmore,Math
"John ,Alakas",16,3.1,26,Senior,Engineering
"Christopher,Seeman",19,2.74,26,Junior,Bio med
"David,Alakas",14,2.84,43,Sophmore,culinary
"Mary ,Janus",14,2.18,50,Freshman,Marketing
"Mary ,Emma",16,3.62,11,Freshman,Engineering
"Jerome ,Anderson",14,3.09,46,Senior,Pedophile
"Jessica ,Anderson",16,2.95,42,Senior,culinary
"Ben ,Smith",19,0.28,10,Freshman,Marketing
"Hugh ,Alakas",14,3.59,59,Freshman,Marketing
"Christopher,Tarken",19,2.04,43,Junior,Athletics
"Ben ,Seeman",17,4.17,52,Junior,Pedophile
"Thomas,Janus",14,2.36,15,Freshman,Pervert
"Robert,Smith",16,3.27,50,Junior,Engineering
"William,Tarken",17,1.8,1,Sophmore,Computer Science
"Robert,Dirkas",19,1.15,29,Senior,Buisness
"Mohammed,Dover",16,1.92,29,Senior,Pedophile
"Ben ,Emma",14,2.69,60,Junior,Athletics
"William,Tarken",17,3.74,0,Freshman,Early College
"Hugh ,Kurtis",16,0.49,14,Freshman,Athletics
"James ,Emma",15,0.33,17,Sophmore,Bio med
"Robert,Anderson",19,3.65,55,Junior,Bio med
"Jerome ,Smith",14,0.15,3,Freshman,Marketing
"Thomas,Smith",14,3.44,2,Sophmore,Engineering
"James ,Seeman",17,0.46,3,Junior,Computer Science
"Carman ,Seeman",18,3.76,40,Junior,Music
"Robert,Smith",19,4.24,17,Junior,Athletics
"Thomas,Dover",16,3.17,44,Freshman,Pedophile
"Mohammed,Kurtis",14,2.64,35,Freshman,Music
"John ,Dover",16,3.87,30,Sophmore,Pedophile
"Carman ,Anderson",15,3.39,26,Freshman,Buisness
"James ,Dover",18,0.2,23,Freshman,Pedophile
"Mohammed,Dover",17,3.88,44,Junior,Early childhood Education
"David,Tarken",16,1.59,29,Senior,Pervert
"Ben ,Janus",14,1.18,47,Senior,Music
"Joe,Emma",14,3.3,13,Freshman,Math
"Jerome ,Smith",19,2.68,50,Senior,Music
"Hugh ,Alakas",14,3.94,35,Sophmore,Pedophile
"Ben ,Alakas",17,1.08,43,Senior,Computer Science
"James ,Anderson",17,0.36,26,Sophmore,Computer Science
"Hugh ,Tarken",19,3.55,7,Freshman,culinary
"Ben ,Tarken",16,1.36,18,Sophmore,Pervert
"Mac,Dover",18,1.37,15,Senior,criminal justice
"Richard,Janus",14,2.33,8,Freshman,Buisness
"William,Janus",19,2.38,57,Senior,criminal justice
"Hugh ,Tarken",18,2.05,16,Sophmore,Early College
"Carman ,Tarken",19,2.41,6,Freshman,Computer Science
"Mac,Emma",19,1.49,41,Junior,criminal justice
"James ,Emma",14,2.69,31,Senior,Bio med
"Richard,Janus",15,1.41,20,Freshman,Buisness
"Mac,Tarken",18,0.2,49,Sophmore,Bio med
"Jerome ,Tarken",17,0.88,60,Senior,Music
"Mohammed,Anderson",15,1.89,4,Senior,Bio med
"Mac,Janus",19,2.72,9,Sophmore,Buisness
"Hugh ,Kurtis",14,3.63,57,Junior,criminal justice
"Hugh ,Tarken",19,3.55,18,Junior,Engineering
"John ,Anderson",18,3.82,2,Junior,Computer Science
"Christopher,Alakas",17,3.87,32,Freshman,Marketing
"Mary ,Kurtis",14,2.16,3,Junior,Pervert
"Joe,Dirkas",17,3.34,38,Junior,Buisness
"Carman ,Dirkas",15,2.13,26,Freshman,Pedophile
"Christopher,Dirkas",14,2.75,21,Senior,Computer Science
"Hugh ,Janus",18,0.41,28,Freshman,Pervert
"David,Emma",16,4.03,32,Freshman,Marketing
"Jerome ,Emma",18,4.47,29,Sophmore,Buisness
"Mohammed,Anderson",14,0.67,11,Freshman,Math
"Christopher,Alakas",19,1.36,5,Sophmore,Pedophile
"Mac,Dirkas",15,3.31,18,Freshman,Athletics
"David,Anderson",14,2.72,32,Freshman,Early childhood Education
"Christopher,Tarken",18,3.88,48,Junior,criminal justice
"Hugh ,Dirkas",17,2.69,28,Freshman,Music
"Mohammed,Kurtis",16,1.84,6,Freshman,Engineering
"Ben ,Smith",17,1.21,22,Junior,Math
"James ,Dover",17,2.62,38,Freshman,Early College
"Robert,Emma",14,2.6,60,Junior,criminal justice
"Mohammed,Smith",16,1.65,14,Senior,Music
"Jerome ,Anderson",14,2.4,23,Sophmore,Early childhood Education
"Christopher,Emma",15,4.3,60,Sophmore,culinary
"Jerome ,Smith",18,4.36,12,Junior,Marketing
"David,Janus",16,1.41,40,Senior,Math
"Jerome ,Kurtis",19,0.88,6,Senior,Buisness
"David,Emma",18,3.22,23,Junior,Bio med
"Hugh ,Dirkas",19,0.74,54,Freshman,Engineering
"Mac,Emma",19,4.05,55,Sophmore,Marketing
"Christopher,Seeman",18,1.47,29,Sophmore,Math
"Richard,Tarken",14,2.01,33,Freshman,Pedophile
"Jessica ,Seeman",14,3.75,10,Senior,culinary
"Jerome ,Alakas",14,0.32,56,Senior,Early College
"Mohammed,Alakas",17,4.32,54,Junior,Marketing
"Robert,Dover",16,1.72,7,Senior,Math
"Jessica ,Emma",17,2.68,57,Senior,Athletics
"Christopher,Dover",17,3.76,25,Senior,Early childhood Education
"Jerome ,Seeman",18,1.8,23,Senior,culinary
"William,Smith",16,1.65,53,Senior,Engineering
"Jessica ,Tarken",17,3.99,50,Sophmore,Math
"Mary ,Seeman",14,4.38,17,Senior,Pedophile
"John ,Alakas",14,3.05,20,Junior,Engineering
"Richard,Smith",14,1.16,3,Sophmore,culinary
"Richard,Janus",17,4.29,10,Junior,Pervert
"John ,Janus",15,4.39,34,Sophmore,Athletics
"Jerome ,Janus",17,0.29,19,Senior,Music
"William,Emma",17,0.23,0,Sophmore,culinary
"Jerome ,Emma",14,2.37,42,Senior,criminal justice
"Joe,Seeman",14,1.09,14,Junior,Athletics
"Thomas,Anderson",16,1.64,60,Senior,Early childhood Education
"Mohammed,Smith",14,1.53,13,Sophmore,Early College
"Jerome ,Janus",18,2.72,56,Freshman,culinary
"Jerome ,Alakas",16,3.89,5,Junior,criminal justice
"David,Dirkas",14,2.83,31,Senior,Bio med
"Hugh ,Kurtis",14,0.62,32,Junior,Buisness
"John ,Dover",16,0.08,40,Freshman,Early childhood Education
"Carman ,Kurtis",19,1.28,49,Junior,Bio med
"Ben ,Seeman",19,0.64,60,Junior,Engineering
"Hugh ,Anderson",15,0.2,12,Senior,Pervert
"Joe,Emma",18,0.38,20,Freshman,Math
"Thomas,Kurtis",14,2.49,40,Sophmore,Music
"Mohammed,Alakas",19,0.04,56,Junior,Computer Science
"Mary ,Seeman",14,1.37,59,Junior,Early childhood Education
"Robert,Emma",17,1.66,60,Sophmore,criminal justice
"James ,Kurtis",15,3.97,58,Senior,Pervert
"Jessica ,Smith",15,0.78,4,Sophmore,Computer Science
"David,Tarken",19,1.11,59,Junior,Athletics
"Mac,Emma",14,0.09,12,Senior,Engineering
"David,Tarken",19,0.88,3,Sophmore,criminal justice
"David,Janus",19,1.62,21,Junior,Math
"Thomas,Alakas",18,2.74,4,Sophmore,culinary
"Richard,Alakas",19,0.28,10,Senior,criminal justice
"John ,Janus",19,4.03,41,Senior,Buisness
"Christopher,Alakas",14,1.85,47,Junior,culinary
"Carman ,Tarken",16,2.83,28,Senior,criminal justice
"Ben ,Seeman",15,2.0,53,Junior,Pedophile
